Source,Target,size,Weight
Network Infrastructure,5U19NS104649-03,,
network models,2R01EB022573-05,,
network models,1U19AI162598-01,,
network models,1P01AG073082-01,,
network models,5R01DA051922-02,,
network models,5R01MH124106-02,,
network models,5U54CA209978-06,,
network models,1R35GM141944-01,,
network models,1R21EB031332-01,,
network models,5R25HL147207-03,,
network models,1R01MH124106-01,,
network models,2R56MH074457-14,,
network models,1RF1NS115141-01A1,,
network models,5U54CA209978-05,,
network models,5R21CA237493-02,,
network models,5R25HL147207-02,,
network models,5U24CA210990-04,,
network models,5P41GM103712-08,,
network models,1R25HL147207-01,,
network models,1R21CA237493-01,,
network models,5P41GM103504-10,,
Network-based,1ZICHL006228-05,,
Network-based,3R01AG066707-02S1,,
Network-based,3R35GM128765-04S1,,
Network-based,3R01GM138597-02S1,,
Network-based,1K99HD105019-01A1,,
Network-based,1U01TR003528-01A1,,
Network-based,1R01AI169543-01,,
Network-based,1R01DK130067-01,,
Network-based,1ZIALM200887-13,,
Network-based,5U01AG068057-02,,
Network-based,1ZIALM091813-08,,
Network-based,1ZICHL006228-04,,
Network-based,5R01GM132600-03,,
Network-based,5K99GM135488-02,,
Network-based,5R01GM138597-02,,
Network-based,5R01AG058063-04,,
Network-based,1R35GM141944-01,,
Network-based,8R01HD107493-10,,
Network-based,1R01GM141519-01,,
Network-based,5R01LM008111-16,,
Network-based,1R21EB031332-01,,
Network-based,1RF1MH123245-01A1,,
Network-based,1RF1MH123202-01A1,,
Network-based,1R01AG071470-01,,
Network-based,5R01GM131398-04,,
Network-based,5R01LM012011-06,,
Network-based,5R01CA218405-04,,
Network-based,5R01AG061132-03,,
Network-based,5R01NR017916-03,,
Network-based,1R15LM013569-01,,
Network-based,1R03AG070701-01,,
Network-based,1K99GM135488-01A1,,
Network-based,1R01GM138597-01,,
Network-based,1U01AG068057-01,,
Network-based,5R01GM132600-02,,
Network-based,5R01LM012918-03,,
Network-based,5R01AG058063-03,,
Network-based,2R01LM012011-05A1,,
Network-based,5R01LM008111-15,,
Network-based,5R01CA218405-03,,
Network-based,5U01AI124316-05,,
Network-based,5R01NR017916-02,,
Network-based,5R01GM114029-05,,
Network-based,5R01AG061132-02,,
Network-based,5R01AG058063-02,,
Network-based,5R01LM008111-14,,
Network-based,5P41GM103504-10,,
Network-based,5R01CA218405-02,,
Network-based,5U01AI124316-04,,
Network-based,1R01AG061132-01,,
neural circuit,3U24HG010859-03S2,,
neural circuit,1U19NS123716-01,,
neural circuit,1R01MH126137-01,,
neural circuit,5K08MH121654-02,,
neural circuit,1RF1MH123245-01A1,,
neural circuit,5R01MH110504-05,,
neural circuit,1K08MH121654-01A1,,
neural circuit,5T90DA043219-05,,
neural circuit,5R90DA043849-05,,
neural circuit,5F30DA043928-03,,
neural circuit,5R01MH110504-04,,
neural circuit,5R90DA043849-04,,
neural circuit,5T90DA043219-04,,
neural circuit,5F30DA043928-02,,
neural circuit,5K23MH116130-02,,
neural correlate,1U19NS123716-01,,
neural correlate,5R01DA051922-02,,
neural correlate,5K02DA043063-05,,
neural correlate,5K99MH118359-02,,
neural correlate,1K99MH118359-01A1,,
neural correlate,5U19NS107609-02,,
neural model,3R01DC018446-03S1,,
neural model,5R01DC018446-03,,
neural model,5R01DC018446-02,,
neural network,3K01TW011782-01S1,,
neural network,3R01DA051464-02S1,,
neural network,3R35GM126985-04S1,,
neural network,1R41EB032722-01,,
neural network,1K99HD105019-01A1,,
neural network,2R01LM012806-05,,
neural network,1R21DE031082-01,,
neural network,1P01AG073082-01,,
neural network,5R01DA048993-02,,
neural network,1ZICMH002968-03,,
neural network,5K01TW011782-02,,
neural network,5R01GM089753-11,,
neural network,1R56AI150272-01A1,,
neural network,5R01AT010413-04,,
neural network,5R00LM013001-03,,
neural network,1K23DK125718-01A1,,
neural network,1K08CA252635-01A1,,
neural network,2R01GM114355-05,,
neural network,5R01LM013151-02,,
neural network,8R01HD107493-10,,
neural network,5R01LM013240-02,,
neural network,1R01MH126137-01,,
neural network,4R00LM013001-02,,
neural network,1RF1MH123202-01A1,,
neural network,1K99HL157421-01,,
neural network,3R01AT010413-03S1,,
neural network,1R01AR078762-01,,
neural network,5R01LM010090-10,,
neural network,5R01CA218405-04,,
neural network,5K99LM013383-02,,
neural network,5R01HG010774-02,,
neural network,5R01HL150394-02,,
neural network,5R01GM131642-03,,
neural network,1K01TW011782-01,,
neural network,1R01LM013364-01A1,,
neural network,5R01NR017916-03,,
neural network,1R01DA050676-01A1,,
neural network,1K99CA256497-01,,
neural network,2R15LM012275-02,,
neural network,1R15LM013569-01,,
neural network,1R03AG070701-01,,
neural network,5U19AI135964-04,,
neural network,5R01NS111744-03,,
neural network,1R01LM013486-01,,
neural network,1P20GM139768-01,,
neural network,5R01CA225435-04,,
neural network,5K01HL144607-03,,
neural network,1F31HL154509-01,,
neural network,5R01GM130825-03,,
neural network,5P41GM135019-02,,
neural network,1R01LM013240-01A1,,
neural network,1R01DA048993-01A1,,
neural network,1ZIALM010013-02,,
neural network,1ZICMH002968-02,,
neural network,5R01AT010413-03,,
neural network,5R01LM012918-03,,
neural network,1R01HG010774-01A1,,
neural network,1R01LM013151-01A1,,
neural network,5R01CA218405-03,,
neural network,1K99LM013383-01,,
neural network,5R01LM010090-09,,
neural network,5R01NR017916-02,,
neural network,5R01NS111744-02,,
neural network,5R01GM131642-02,,
neural network,1F32GM136123-01,,
neural network,5R21CA237493-02,,
neural network,5F30DA043928-03,,
neural network,1R15EB029172-01,,
neural network,5F31LM013056-02,,
neural network,5R01GM130825-02,,
neural network,1R01HL150394-01,,
neural network,5R01CA225435-03,,
neural network,1P41GM135019-01,,
neural network,5K01HL144607-02,,
neural network,5U19AI135964-03,,
neural network,2R01GM089753-10,,
neural network,5R01AT010413-02,,
neural network,1R01GM131642-01A1,,
neural network,2R01LM010090-08,,
neural network,1R21CA237493-01,,
neural network,5P41EB015922-22,,
neural network,5F30DA043928-02,,
neural network,5R01CA218405-02,,
neural network,1K01HL144607-01,,
neural network,1R01GM130825-01,,
neural network,5R01CA225435-02,,
neural network,5U19AI135964-02,,
neural network algorithm,5K01LM013257-03,,
neural network algorithm,1R56AI150272-01A1,,
neural network algorithm,1R01DA050676-01A1,,
neural network algorithm,5R01HL144692-03,,
neural network algorithm,1R01CA253923-01,,
neural network algorithm,5K01LM013257-02,,
neural network algorithm,5F31LM012946-02,,
neural network algorithm,1K01LM013257-01,,
neural network algorithm,5R01HL144692-02,,
neural network algorithm,1F31LM012946-01A1,,
neural network architecture,3U01DE028729-03S2,,
neural network architecture,1K99HD105019-01A1,,
neural network architecture,1K99LM013646-01A1,,
neural network architecture,2R01EB022573-05,,
neural network architecture,5R01GM132600-03,,
neural network architecture,5R00LM013001-03,,
neural network architecture,5R01LM013240-02,,
neural network architecture,4R00LM013001-02,,
neural network architecture,5K08EB027141-03,,
neural network architecture,1K99HL157421-01,,
neural network architecture,1R01NS121154-01,,
neural network architecture,5R01HG010774-02,,
neural network architecture,5R01HL150394-02,,
neural network architecture,5R21EB028367-02,,
neural network architecture,5K99CA245899-02,,
neural network architecture,1R01LM013240-01A1,,
neural network architecture,5R01GM132600-02,,
neural network architecture,1R01HG010774-01A1,,
neural network architecture,1R21EB028367-01A1,,
neural network architecture,5K08EB027141-02,,
neural network architecture,1R15EB029172-01,,
neural network architecture,1K99CA245899-01,,
neural network architecture,1R01HL150394-01,,
neural network architecture,1K08EB027141-01A1,,
neural network classifier,1R44NS120796-01A1,,
neural network classifier,5P41EB015922-24,,
neural network classifier,5R01NS111744-03,,
neural network classifier,5P41EB015922-23,,
neural network classifier,5R01NS111744-02,,
Neural Network Simulation,1K99HD105019-01A1,,
Neural Network Simulation,1R15NS118581-01A1,,
Neural Network Simulation,1R01AI169543-01,,
Neural Network Simulation,5R01DA048993-02,,
Neural Network Simulation,1R56AI150272-01A1,,
Neural Network Simulation,5U19NS104649-05,,
Neural Network Simulation,2R01GM114355-05,,
Neural Network Simulation,4R33AR073552-03,,
Neural Network Simulation,5R01CA218405-04,,
Neural Network Simulation,1R43DA052916-01,,
Neural Network Simulation,5R21EB028367-02,,
Neural Network Simulation,1R03AG070701-01,,
Neural Network Simulation,1R21CA256680-01,,
Neural Network Simulation,1R01LM013486-01,,
Neural Network Simulation,1R01DA048993-01A1,,
Neural Network Simulation,5F31LM012946-02,,
Neural Network Simulation,5U19NS104649-04,,
Neural Network Simulation,1R21EB028367-01A1,,
Neural Network Simulation,5R01CA218405-03,,
Neural Network Simulation,5F31LM013056-02,,
Neural Network Simulation,5U19NS104649-03,,
Neural Network Simulation,5R21LM012790-02,,
Neural Network Simulation,1F31LM012946-01A1,,
Neural Network Simulation,5R61AR073552-02,,
Neural Network Simulation,5R01CA218405-02,,
neural patterning,5P01HL040962-24,,
neural patterning,5P01HL040962-23,,
neural patterning,5F30DA043928-03,,
neural patterning,5P01HL040962-22,,
neural patterning,5F30DA043928-02,,
neural prosthesis,3R01DC018446-03S1,,
neural prosthesis,5R01DC018446-03,,
neural prosthesis,5R01DC018446-02,,
Neuraxis,3P20GM103408-21S3,,
Neuraxis,2R44GM134789-02A1,,
Neuraxis,5P20GM103645-09,,
Neuraxis,5U19NS107466-04,,
Neuraxis,1ZIALM010006-04,,
Neuraxis,5P20GM103645-08,,
Neuraxis,5U19NS107466-03,,
Neuraxis,1R61NS114926-01,,
Neuraxis,5U19NS107466-02,,
Neuraxis,5P20GM103645-07,,
Neurites,5P30AG066506-02,,
Neurites,1P30AG066506-01,,
Neuroanatomy,5U19NS107466-04,,
Neuroanatomy,1RF1MH125317-01,,
Neuroanatomy,5U19NS107466-03,,
Neuroanatomy,5U19NS107466-02,,
neurobehavioral disorder,5R44MH118763-03,,
neurobehavioral disorder,4R44MH118763-02,,
Neurobehavioral Manifestations,5R21AG068890-02,,
Neurobehavioral Manifestations,5R00NR017651-04,,
Neurobehavioral Manifestations,4R00NR017651-03,,
Neurobehavioral Manifestations,1RF1NS115141-01A1,,
Neurobehavioral Manifestations,1R21AG068890-01,,
Neurobehavioral Manifestations,5K99NR017651-02,,
neurobehavioral test,5R44MH118763-03,,
neurobehavioral test,4R44MH118763-02,,
neurobiological mechanism,5U01AG068057-02,,
neurobiological mechanism,5K08MH121654-02,,
neurobiological mechanism,1R01AG071470-01,,
neurobiological mechanism,1K01MH122774-01A1,,
neurobiological mechanism,1K08MH121654-01A1,,
neurobiological mechanism,1U01AG068057-01,,
neurobiological mechanism,5K01HD091283-04,,
neurobiological mechanism,5K01HD091283-03,,
Neurobiology,3U24HG010859-03S2,,
Neurobiology,5R01DA051922-02,,
Neurobiology,5U01AG068057-02,,
Neurobiology,5U01MH115727-05,,
Neurobiology,5K23AG063993-02,,
Neurobiology,1R01MH126137-01,,
Neurobiology,5K08MH121654-02,,
Neurobiology,1R21AG072114-01,,
Neurobiology,5P01HL040962-24,,
Neurobiology,1U19AG066567-01A1,,
Neurobiology,1K01MH122774-01A1,,
Neurobiology,1R03AG070486-01,,
Neurobiology,5K02DA043063-05,,
Neurobiology,1K08MH121654-01A1,,
Neurobiology,1U01AG068057-01,,
Neurobiology,5T90DA043219-05,,
Neurobiology,5R90DA043849-05,,
Neurobiology,5U01MH115727-04,,
Neurobiology,1K23AG063993-01A1,,
Neurobiology,5P01HL040962-23,,
Neurobiology,5F31LM013056-02,,
Neurobiology,5R90DA043849-04,,
Neurobiology,5T90DA043219-04,,
Neurobiology,5P01HL040962-22,,
Neurobiology,5U01MH115727-03,,
Neurocognitive,3U01DE028729-03S2,,
Neurocognitive,3R21AG069792-01S1,,
Neurocognitive,1P01AA029543-01,,
Neurocognitive,3UH3AR076724-03S1,,
Neurocognitive,1P50NS123109-01,,
Neurocognitive,5R01MH116156-04,,
Neurocognitive,5K23DK117061-03,,
Neurocognitive,5R01AG066471-02,,
Neurocognitive,1R01AG066471-01A1,,
Neurocognitive,5R01MH116156-03,,
Neurocognitive,5K23DK117061-02,,
Neurocognitive,1K23DK117061-01A1,,
Neurocognitive Deficit,3U01DE028729-03S2,,
neurodegenerative dementia,5R42MH118845-04,,
neurodegenerative dementia,2R42MH118845-03,,
Neurodegenerative Disorders,1R56AG074604-01,,
Neurodegenerative Disorders,3R01AG066707-02S1,,
Neurodegenerative Disorders,3R01DC018446-03S1,,
Neurodegenerative Disorders,2R01LM012806-05,,
Neurodegenerative Disorders,1K07AG073468-01,,
Neurodegenerative Disorders,1R01HG011883-01,,
Neurodegenerative Disorders,5R42MH118845-04,,
Neurodegenerative Disorders,5R42AG053149-03,,
Neurodegenerative Disorders,5K23AG063993-02,,
Neurodegenerative Disorders,5R01DC018446-03,,
Neurodegenerative Disorders,1RF1AG071566-01,,
Neurodegenerative Disorders,2R42AG053149-02A1,,
Neurodegenerative Disorders,2R42MH118845-03,,
Neurodegenerative Disorders,5R01LM012535-05,,
Neurodegenerative Disorders,1K99AG066947-01A1,,
Neurodegenerative Disorders,1R03AG070701-01,,
Neurodegenerative Disorders,3P30AG062422-02S2,,
Neurodegenerative Disorders,1RF1NS115141-01A1,,
Neurodegenerative Disorders,5K22ES028048-04,,
Neurodegenerative Disorders,5R01DC018446-02,,
Neurodegenerative Disorders,1K23AG063993-01A1,,
Neurodegenerative Disorders,5R01LM012535-04,,
Neurodegenerative Disorders,5R21EY030142-02,,
Neurodegenerative Disorders,5K22ES028048-03,,
Neurodegenerative Disorders,1R21EY030142-01,,
Neurodegenerative Disorders,5R01LM012535-03,,
neurodevelopment,3U01DE028729-03S2,,
neurodevelopment,3R01DC018446-03S1,,
neurodevelopment,5R01EB029944-02,,
neurodevelopment,5R01DC018446-03,,
neurodevelopment,5R44MH119022-03,,
neurodevelopment,2R44MH119022-02,,
neurodevelopment,5R00ES027022-05,,
neurodevelopment,5R01DC018446-02,,
neurodevelopment,5F30DA043928-03,,
neurodevelopment,5R00ES027022-04,,
neurodevelopment,5F30DA043928-02,,
Neurodevelopmental Deficit,5R01EB029944-02,,
Neurodevelopmental Disorder,2R01LM012806-05,,
Neurodevelopmental Disorder,1K99ES032892-01,,
Neurodevelopmental Disorder,1RF1MH123202-01A1,,
Neurodevelopmental Disorder,5R01MH120093-03,,
Neurodevelopmental Disorder,5F31ES030263-03,,
Neurodevelopmental Disorder,5R01MH120093-02,,
Neurodevelopmental Disorder,5K99MH118359-02,,
Neurodevelopmental Disorder,5F31ES030263-02,,
Neurodevelopmental Disorder,1K99MH118359-01A1,,
Neurodevelopmental Disorder,1R01MH120093-01,,
Neurodevelopmental Disorder,1F31ES030263-01,,
Neurodevelopmental Problem,5R01EB029944-02,,
Neuroendocrine Tumors,5R21CA237493-02,,
Neuroendocrine Tumors,1R21CA237493-01,,
Neurofibrillary Tangles,5R01AG058063-04,,
Neurofibrillary Tangles,1RF1AG071566-01,,
Neurofibrillary Tangles,5R01AG061132-03,,
Neurofibrillary Tangles,1R03AG070701-01,,
Neurofibrillary Tangles,5R01AG058063-03,,
Neurofibrillary Tangles,5R01AG061132-02,,
Neurofibrillary Tangles,5R01AG058063-02,,
Neurofibrillary Tangles,1R01AG061132-01,,
neurofilament,5P30AG066506-02,,
neurofilament,1P30AG066506-01,,
neurogenetics,5R01DA051922-02,,
neurogenetics,5K01MH123896-02,,
neurogenetics,5R25MH112480-05,,
neurogenetics,1RF1NS115141-01A1,,
neurogenetics,1K01MH123896-01,,
neurogenetics,5R25MH112480-04,,
neurogenetics,5R25MH112480-03,,
neurogenomics,1ZICMH002960-05,,
neurogenomics,1ZICMH002960-04,,
Neuroglia,5R01AG058063-04,,
Neuroglia,5R01MH110504-05,,
Neuroglia,3P30AG062422-02S2,,
Neuroglia,5R01AG058063-03,,
Neuroglia,5R01MH110504-04,,
Neuroglia,5R01AG058063-02,,
neuroimaging,3R01AG058533-02S1,,
neuroimaging,3R01DC017162-02S1,,
neuroimaging,3R01AG058676-04S1,,
neuroimaging,3R01AG066707-02S1,,
neuroimaging,3P50DC014664-06A1S1,,
neuroimaging,3R25DA051675-02S1,,
neuroimaging,1U24AG074855-01,,
neuroimaging,2R01EB022573-05,,
neuroimaging,1P01AA029543-01,,
neuroimaging,3R21EB029575-02S1,,
neuroimaging,1U19AG065169-01A1,,
neuroimaging,1U19AG065169-01A1,,
neuroimaging,5R01DA048993-02,,
neuroimaging,5R01DA040487-07,,
neuroimaging,5R01DA051922-02,,
neuroimaging,5R61NS120249-02,,
neuroimaging,1ZICMH002968-03,,
neuroimaging,1ZICMH002960-04,,
neuroimaging,5U19NS120384-02,,
neuroimaging,5R42AG053149-03,,
neuroimaging,5U01AG068057-02,,
neuroimaging,1R43EB030910-01A1,,
neuroimaging,5R44MH118815-04,,
neuroimaging,5R01MH124106-02,,
neuroimaging,5P20GM103645-09,,
neuroimaging,5K01MH118477-04,,
neuroimaging,5R01MH117107-03,,
neuroimaging,5K23AG063993-02,,
neuroimaging,1R21NS118320-01A1,,
neuroimaging,1R21AG072101-01,,
neuroimaging,5K08MH121654-02,,
neuroimaging,1R21AG072114-01,,
neuroimaging,5P30AG066506-02,,
neuroimaging,1RF1MH123245-01A1,,
neuroimaging,1RF1MH123202-01A1,,
neuroimaging,5R01AG053949-05,,
neuroimaging,1RF1MH123163-01A1,,
neuroimaging,1R01NS121154-01,,
neuroimaging,5R44MH119022-03,,
neuroimaging,5P01HL040962-24,,
neuroimaging,1U19AG066567-01A1,,
neuroimaging,1U01NS120637-01,,
neuroimaging,2R42AG053149-02A1,,
neuroimaging,5U54NS100064-05,,
neuroimaging,1U19NS120384-01,,
neuroimaging,5R01LM012535-05,,
neuroimaging,5P41EB015922-24,,
neuroimaging,1R61NS120249-01,,
neuroimaging,5R25MH112480-05,,
neuroimaging,1K01MH122774-01A1,,
neuroimaging,1K99AG066947-01A1,,
neuroimaging,1R03AG070701-01,,
neuroimaging,1R03AG070486-01,,
neuroimaging,1R01MH124106-01,,
neuroimaging,2R01DA040487-06,,
neuroimaging,2R56MH074457-14,,
neuroimaging,1K08MH121654-01A1,,
neuroimaging,1RF1NS115141-01A1,,
neuroimaging,1R01DA048993-01A1,,
neuroimaging,1U01AG068057-01,,
neuroimaging,2R44MH119022-02,,
neuroimaging,5R44AG065051-02,,
neuroimaging,3R01AG055121-03S1,,
neuroimaging,5R01MH117107-02,,
neuroimaging,5P20GM103645-08,,
neuroimaging,5R44MH118815-03,,
neuroimaging,5K22ES028048-04,,
neuroimaging,1K23AG063993-01A1,,
neuroimaging,5R01AG053949-04,,
neuroimaging,5R01AG055121-04,,
neuroimaging,5P01HL040962-23,,
neuroimaging,5R01NS102233-04,,
neuroimaging,5P41EB015922-23,,
neuroimaging,1P30AG066506-01,,
neuroimaging,5R01LM012535-04,,
neuroimaging,1R61NS114926-01,,
neuroimaging,5K01HD091283-04,,
neuroimaging,5F30DA043928-03,,
neuroimaging,5R25MH112480-04,,
neuroimaging,5U54NS100064-04,,
neuroimaging,1R44AG065051-01,,
neuroimaging,1R01MH117107-01A1,,
neuroimaging,4R44MH118815-02,,
neuroimaging,5K01MH113850-02,,
neuroimaging,5K22ES028048-03,,
neuroimaging,5P20GM103645-07,,
neuroimaging,5P01HL040962-22,,
neuroimaging,5R01AG055121-03,,
neuroimaging,5R01AG053949-03,,
neuroimaging,5R01NS102233-03,,
